id	emotion
34122_0052_A_417	0.00015174505824688822,0.0024909682106226683,0.0009611083078198135,0.00023834212333895266,0.00028896259027533233,0.0003357724635861814
34122_0053_A_418	0.11442453414201736,0.0012661268701776862,0.0003379506815690547,9.346479782834649e-05,0.00023887865245342255,0.0011334398295730352
34122_0054_A_420	0.0005201619933359325,0.2621455788612366,0.0009595728479325771,0.0007047668332234025,0.0001928861456690356,0.00020233847317285836
34122_0055_A_421	0.09030173718929291,0.025968842208385468,0.00046088756062090397,0.00023635444813407958,0.0040448009967803955,0.06397923827171326
34122_0056_A_422	0.0002851791796274483,0.0008612910751253366,0.0032367678359150887,0.0018571531400084496,0.005469517782330513,0.001627723453566432
34122_0056_A_423	0.00024285010294988751,0.0008097843965515494,0.003548010718077421,0.0012619849294424057,0.0028549509588629007,0.001064026029780507
34122_0056_A_424	4.0264952986035496e-05,0.00034384761238470674,0.00805644690990448,9.579869220033288e-05,0.0006044280016794801,0.00020925482385791838
34122_0056_A_425	0.00042211846448481083,0.0008686396759003401,0.0005404703551903367,0.0005518528632819653,0.0007853645365685225,0.001199367456138134
34122_0056_A_426	0.0001582949043950066,0.0003270703600719571,0.00023623189190402627,0.0003473434189800173,0.00027451367350295186,0.0004601515829563141
34122_0056_A_427	0.00040360703133046627,0.0006037524435669184,0.0003330781764816493,8.758436888456345e-05,0.00025714008370414376,0.0002575594699010253
34122_0056_A_428	0.0023597003892064095,0.00015488143253605813,8.231312676798552e-05,0.0004276819818187505,0.0005376111366786063,0.0002734445733949542
34122_0056_A_429	0.0010064860107377172,0.00022008856467437,0.02242107316851616,0.008218564093112946,0.0013179222587496042,0.020665761083364487
34122_0056_A_430	0.0003395897801965475,0.0005530681228265166,0.0009427896584384143,0.08645385503768921,0.0003016077389474958,0.0005887388251721859
34122_0056_A_431	0.0011255246354267001,0.0016106059774756432,0.00039395547355525196,0.0004822974151466042,9.390857303515077e-05,0.0004808628582395613
34122_0056_A_432	0.00028907309751957655,0.00043922438635490835,0.0009711079765111208,0.006907576695084572,0.00043792586075142026,0.002745259553194046
34122_0056_A_433	0.00049542635679245,0.0004743519239127636,0.00020974267681594938,0.0009371386840939522,0.0003258600190747529,9.531344403512776e-05
34122_0057_A_434	0.00022751982032787055,0.00025419279700145125,0.0004175057401880622,0.0002868015435524285,0.0001752848329488188,0.0003107354277744889
34122_0057_A_440	7.502228254452348e-05,0.0004431886482052505,0.0012352397898212075,0.0001379418681608513,0.00021381251281127334,0.0004513620806392282
34122_0057_A_441	0.00017019837105181068,0.00019205598800908774,0.00015472466475330293,0.00044269743375480175,0.00012007444456685334,0.0003599825140554458
34122_0058_A_442	9.60638135438785e-05,0.0008441595127806067,0.0006730001769028604,0.0005050366744399071,0.00022236228687688708,9.489027434028685e-05
34122_0058_A_444	0.0006306947907432914,0.001120144734159112,0.0004275352112017572,0.00016253808280453086,0.003997055348008871,0.001954699633643031
34122_0057_A_436	0.00020086028962396085,0.0002552773803472519,0.0005080040427856147,0.00037809499190188944,0.0002632424875628203,0.00025166344130411744
34122_0057_A_437	2.0984942239010707e-05,9.874036186374724e-05,0.008443721570074558,0.00034683835110627115,0.0016019364120438695,0.002152408706024289
34122_0057_A_438	0.000674271141178906,0.0015155901201069355,0.0005481294938363135,0.012761282734572887,0.0026255412958562374,0.0006942320615053177
34122_0057_A_439	0.0002177911374019459,0.00040695021743886173,0.0003784077416639775,0.0011121813440695405,0.00025168576394207776,0.0009556390577927232
34122_0058_A_445	0.0004631378105841577,0.0001654059306019917,0.000317461061058566,0.000291596632450819,0.00018127098155673593,9.651200525695458e-05
34122_0058_A_446	0.0001906447287183255,0.0002604628389235586,0.00017179001588374376,0.000293654331471771,9.506416972726583e-05,0.00019157034694217145
34122_0058_A_447	0.003970609977841377,0.00011355648166500032,0.0017683610785752535,0.00583484023809433,0.0001949569268617779,0.0010700057027861476
34122_0058_A_448	0.0004991290625184774,0.0035632411018013954,0.0005206179921515286,0.002222200855612755,6.017884152242914e-05,6.5180218371097e-05
34122_0058_A_449	0.0007352372631430626,0.0019675595685839653,0.0005148525815457106,0.0041149817407131195,8.813157182885334e-05,7.15965434210375e-05
34122_0058_A_450	0.000634377880487591,0.00037280796095728874,0.00013232897617854178,0.0003977679298259318,0.00042393518378958106,0.0002926239394582808
34122_0058_A_451	5.6355704145971686e-05,0.00010626111907185987,0.0012847189791500568,0.00022163319226820022,0.00015708347200416028,0.00031317412503995
34122_0058_A_452	0.0007926613907329738,0.00020238380238879472,0.0011473165359348059,9.482151654083282e-05,0.00017905625281855464,0.001532810740172863
34122_0058_A_453	0.00023716161376796663,0.0002603659522719681,0.002598914783447981,0.00036445254227146506,0.0005835735355503857,0.0004212206113152206
34122_0058_A_455	0.0001658459659665823,0.000169396837009117,0.0003943696792703122,0.0004098131612408906,0.00014702480984851718,0.00011108800390502438
34122_0058_A_456	0.002969715278595686,0.00019253662321716547,6.773173663532361e-05,0.00025865057250484824,0.0007229226175695658,0.0009662827360443771
34122_0058_A_457	4.15309623349458e-05,0.0004009835538454354,0.002060003811493516,0.19788198173046112,0.0018045392353087664,0.0008182203164324164
34122_0059_A_458	0.0026433684397488832,0.000600528612267226,0.0005435365019366145,0.00013732406659983099,0.00020809964917134494,0.013089707121253014
34122_0059_A_459	0.0031862135510891676,0.0008204967016354203,0.00029835698660463095,6.525740172946826e-05,0.00011657767026918009,0.002500245813280344
34122_0059_A_460	0.0002748683327808976,0.0004940724465996027,0.0038160718977451324,0.004344178829342127,0.0004940992221236229,7.595679198857397e-05
34122_0059_A_461	0.0011976633686572313,0.00053949881112203,0.0006254309555515647,0.0001764948683558032,0.00028650008607655764,7.230569462990388e-05
34122_0059_A_462	0.0009190586861222982,0.00025556577020324767,0.0003777415258809924,0.00017204921459779143,7.30577958165668e-05,0.0003441989538259804
34122_0059_A_464	0.17193233966827393,0.017393721267580986,0.000161973453941755,4.1445066017331555e-05,0.00025885162176564336,0.0025559982750564814
34122_0059_A_465	0.0006047727074474096,0.0012395128142088652,0.00036386915598995984,0.00019500619964674115,0.0009516794234514236,0.003214913886040449
34122_0060_A_466	0.005587449762970209,0.03365800902247429,0.0003239691723138094,0.0006294932682067156,6.503151234937832e-05,0.0015254690079018474
34122_0060_A_467	0.0018522620666772127,0.0005078723188489676,0.0030600749887526035,0.0028338946867734194,0.0019416774157434702,0.013731105253100395
34122_0060_A_468	0.0013866397785022855,0.004183880519121885,0.0007233755895867944,0.0011758172186091542,0.0015609543770551682,0.00017382187070325017
34122_0060_A_469	0.00045495061203837395,0.0008259326568804681,0.0002541685535106808,0.0008618997526355088,0.000927480636164546,0.0010600620880723
34122_0060_A_470	0.0002468122402206063,0.0007796177524141967,0.002538365311920643,4.916288162348792e-05,0.0005855588824488223,0.00015488764620386064
34122_0060_A_471	0.11673731356859207,0.0012507340870797634,0.0003385515883564949,9.493815014138818e-05,0.00024202247732318938,0.0011424579424783587
34122_0060_A_472	0.0009090285748243332,0.0007269515190273523,0.00039039948023855686,0.0004227838944643736,0.0006701398524455726,0.0006548322853632271
34122_0060_A_473	0.0005392195307649672,0.000258699175901711,0.00039378119981847703,0.0003588867257349193,0.00011232778342673555,0.00813047494739294
34122_0060_A_475	0.00022948677360545844,0.0024990751408040524,0.0004623921122401953,0.0022359145805239677,0.0006108107045292854,7.054043089738116e-05
34122_0060_A_476	0.0011234332341700792,0.00372959952801466,0.7831097841262817,0.030408453196287155,0.07091973721981049,0.059598177671432495
34122_0060_A_477	0.000733800872694701,0.0006866503972560167,0.0011396476766094565,0.005268172360956669,0.007964267395436764,0.007910341024398804
34122_0060_A_478	0.0025479698088020086,0.004906818270683289,6.983142520766705e-05,0.00039318573544733226,0.0011577801778912544,0.00020592933287844062
34122_0060_A_479	0.0028569181449711323,0.001056995359249413,0.0004985563573427498,0.002290049334987998,0.022308409214019775,0.02600008249282837
34122_0060_A_480	0.00045618953299708664,0.0005352413863874972,0.0002898639359045774,0.0003836212563328445,0.0006987729575484991,0.00042376306373625994
34122_0060_A_481	0.00014709774404764175,0.0004961737431585789,0.0016530642751604319,0.009286965243518353,0.011803694069385529,0.0006439272547140718
34122_0060_A_482	0.0005526943132281303,0.19840574264526367,0.0011759903281927109,0.00034196421620436013,6.21614235569723e-05,3.2871153962332755e-05
34122_0061_A_484	0.0004945932305417955,0.0020735205616801977,0.0007658184040337801,0.001055783242918551,0.0005184219917282462,0.00043762693530879915
34122_0061_A_486	0.0009867203189060092,0.00020418179337866604,0.0006203317316249013,0.0002962969010695815,0.00037137517938390374,0.0010553686879575253
34122_0061_A_487	0.0006304524140432477,0.0002492583589628339,0.0011576460674405098,0.0019375006668269634,0.00032169296173378825,0.0004405737272463739
34122_0061_A_488	0.004637889564037323,0.0007425080984830856,0.0015290798619389534,0.00035766029031947255,0.0003795181983150542,0.0015916938427835703
34122_0061_A_489	0.00032454519532620907,0.00015900915605016053,0.0002547941403463483,0.0022645965218544006,0.00020940513059031218,0.0007712729275226593
34122_0061_A_490	6.329161260509863e-05,0.0007805326022207737,0.0016978736966848373,0.0016201460966840386,0.00029981238185428083,0.0002175171539420262
34122_0061_A_491	4.64163749711588e-05,0.0007429088582284749,0.0011612604139372706,0.001221365761011839,0.00021114683477208018,0.00015021872241050005
34122_0061_A_492	0.008679680526256561,0.0011584574822336435,0.00017773965373635292,0.0003404129238333553,0.00015602141502313316,0.0013421496842056513
34122_0061_A_493	0.00013550130825024098,0.0005265273503027856,0.0026578668039292097,0.0009679857175797224,0.0005676395958289504,0.0001928206766024232
34122_0061_A_494	0.03342564031481743,0.013094734400510788,0.0002489108592271805,0.00013179375673644245,6.411563663277775e-05,8.761569915805012e-05
34122_0061_A_495	0.010465787723660469,0.011141674593091011,0.00092480075545609,0.0002028156304731965,9.930052328854799e-05,2.006926661124453e-05
34122_0061_A_496	0.00048464478459209204,0.008544392883777618,0.0006691712187603116,0.005520347505807877,0.0011942624114453793,7.939663191791624e-05
34122_0061_A_497	0.00036976145929656923,0.005262529943138361,0.0004523879906628281,0.0018335271161049604,0.0007666570600122213,5.510472692549229e-05
34122_0061_A_498	0.00022637989604845643,0.0011736355954781175,0.025851715356111526,0.003924179822206497,0.002588614821434021,0.005795984994620085
34122_0061_A_499	0.00104970030952245,0.0034847392234951258,0.00024545376072637737,0.0003065941855311394,0.0002834183687809855,0.0006107821827754378
34122_0061_A_500	0.0019070118432864547,0.005775037221610546,0.00030353828333318233,0.0003492421528790146,0.00030001255800016224,0.0008113554795272648
34122_0061_A_501	0.006307657342404127,0.002077518031001091,0.0007125708507373929,0.0004913029843010008,0.00024383794516324997,7.852548151277006e-05
34122_0061_A_502	0.0003099157474935055,0.0013520159991458058,0.002042100764811039,0.0035740542225539684,0.00034924549981951714,9.127798693953082e-05
34122_0061_A_503	0.0038166444282978773,0.0016262826975435019,0.0013703088043257594,8.478571544401348e-05,8.875308412825689e-05,4.003995127277449e-05
34122_0061_A_504	0.05034410208463669,0.003806927241384983,0.00019265286391600966,0.0004362687177490443,0.00024225821834988892,8.733331196708605e-05
34122_0061_A_505	0.00016047628014348447,0.000959155848249793,0.0031713731586933136,0.0009388566249981523,3.536988151608966e-05,0.0001481764775235206
34122_0061_A_506	0.00011359329801052809,0.0002900726976804435,0.0007551815360784531,0.0008915032958611846,0.00014301588817033917,0.00020083480922039598
34122_0061_A_507	0.0002565468894317746,0.00017245905473828316,0.0011194141115993261,0.05219251662492752,0.05804666876792908,0.0014076712541282177
34122_0061_A_508	0.001863481244072318,0.003102999646216631,0.0013492535799741745,0.0762254148721695,0.0034348368644714355,0.00019390656962059438
34122_0061_A_509	0.00012098027218598872,0.0005089325131848454,0.004696257878094912,0.000627431902103126,7.814740092726424e-05,5.844289989909157e-05
34122_0061_A_510	0.00023419260105583817,0.0001857750175986439,0.00018083640316035599,0.00024822558043524623,0.00014589463535230607,0.0005693818675354123
34122_0061_A_511	5.6465345551259816e-05,0.0003144683432765305,0.0007707385811954737,0.002414924558252096,0.0006300564273260534,0.0007811891846358776
34122_0061_A_512	0.4254383146762848,0.01498173363506794,0.007775426376610994,0.005368431098759174,0.011019076220691204,0.005586832761764526
34122_0061_A_513	2.185509765695315e-05,0.0002701996127143502,0.0005170896183699369,0.002589649986475706,0.000389713270124048,0.00015991515829227865
34122_0061_A_514	0.12412172555923462,0.04513821005821228,0.00012387878086883575,0.0005740064661949873,0.00010689481860026717,0.00014888824080117047
34122_0061_A_515	0.12356270849704742,0.014816162176430225,0.0027957134880125523,0.11217382550239563,0.029807863757014275,0.07803546637296677
34122_0061_A_516	0.04509178549051285,0.20416273176670074,0.0007688993355259299,0.0002687436353880912,0.00018540830933488905,0.01694617047905922
34122_0061_A_517	0.05607670545578003,0.4306492805480957,0.001000883523374796,0.00046767451567575336,0.00031164492247626185,0.021976042538881302
34122_0062_A_519	0.0008382223313674331,0.0011529175098985434,0.0005578277632594109,0.0002078210236504674,0.00023230108490679413,0.0001175169600173831
34122_0062_A_520	0.027660084888339043,0.021120116114616394,0.0003357452806085348,0.00019822637841571122,0.003238225355744362,0.00040581717621535063
34122_0062_A_521	0.0006373200449161232,0.019331876188516617,0.0003466789494268596,0.00016911487909965217,0.00010225927690044045,0.00046988800750114024
34122_0062_A_522	0.0027833906933665276,0.0008785767713561654,0.00010689614282455295,8.051243639783934e-05,0.0006903770845383406,0.000331242976244539
34122_0062_A_523	0.0006531088729389012,0.003093650098890066,0.0003009119536727667,0.00014575000386685133,0.0004914632299914956,4.504395110416226e-05
34122_0062_A_524	0.0020794314332306385,0.00017733046843204647,0.00020840688375756145,0.00017921820108313113,0.00024009315529838204,5.567010521190241e-05
34122_0062_A_525	0.000766549666877836,0.0001259472919628024,9.28025838220492e-05,9.647483238950372e-05,0.0005704170325770974,0.0020020015072077513
34122_0062_A_526	0.003168786410242319,0.002404400147497654,0.0002277047315146774,0.00011255274148425087,0.00021662478684447706,0.000888315960764885
34122_0063_A_527	0.0006830779602751136,0.0006540086469613016,0.00016660876281093806,0.0003433770907577127,0.00014090149488765746,0.00011400428775232285
34122_0063_A_528	0.000636309094261378,0.0005384006071835756,0.0001555891940370202,0.0003344036522321403,0.0001279903663089499,0.00011158501729369164
34122_0063_A_529	0.01631050556898117,0.00828147865831852,9.812411735765636e-05,0.0005712639540433884,0.0003476990095805377,5.658965528709814e-05
34122_0063_A_530	0.0076125431805849075,0.021604672074317932,0.016290035098791122,0.010263515636324883,0.034543395042419434,0.10305789113044739
34122_0063_A_532	0.014088381081819534,0.005311052780598402,0.0004728310159407556,0.00017669846420176327,0.0003531310358084738,0.0004836305743083358
34122_0063_A_533	0.0050539905205369,0.0019223227864131331,0.0005610169610008597,0.00028851049137301743,0.000616438512224704,0.0006939051672816277
34122_0063_A_534	0.0006387832690961659,0.0017264899797737598,0.01795968972146511,0.0005186307244002819,0.0005204254994168878,0.0001365314528811723
34122_0063_A_535	0.011260772123932838,0.003477719146758318,0.00038700661389157176,0.0013470606645569205,0.0065958090126514435,0.0017889018636196852
34122_0063_A_536	0.01618202030658722,0.004288960248231888,0.0004575687926262617,0.0028118686750531197,0.01252833753824234,0.0033623953349888325
34122_0063_A_537	0.005217364989221096,0.000332204916048795,0.000808181706815958,8.301528578158468e-05,0.0001099868823075667,0.002326639834791422
34122_0063_A_538	0.0005256460281088948,0.0017834627069532871,0.0460716187953949,0.00025053470744751394,0.004794494714587927,0.0011227228678762913
34122_0063_A_539	0.0003789612965192646,0.00012481854355428368,0.0006939613376744092,7.066594116622582e-05,0.0012588044628500938,0.0006837424589321017
34122_0063_A_540	0.0018903276650235057,0.0004719531279988587,0.002997094066813588,0.0027892121579498053,0.0019434898858889937,0.013318557292222977
34122_0063_A_541	0.016261324286460876,0.01297546923160553,0.0001900551578728482,0.00045942686847411096,0.04173363745212555,0.001796833472326398
34122_0063_A_542	0.15036460757255554,0.002704450860619545,0.0020512097980827093,0.02383795753121376,0.01068793423473835,0.00931004248559475
34122_0063_A_543	0.2986331582069397,0.004185964819043875,0.0027244032826274633,0.04974166303873062,0.011261490173637867,0.010705492459237576
34122_0063_A_544	0.007896147668361664,0.004835075698792934,0.027822617441415787,0.008847808465361595,0.015153639018535614,0.0899493470788002
34122_0063_A_545	0.0006605701637454331,0.0007070942665450275,0.0037305927835404873,0.00260403985157609,0.0019854754209518433,0.01399330422282219
34122_0063_A_546	0.0009376794332638383,0.000790406484156847,0.004281849600374699,0.003036972600966692,0.0019205892458558083,0.015698255971074104
34122_0063_A_547	0.0016802046447992325,0.001943828770890832,0.0011046836152672768,0.009887294843792915,0.008583327755331993,0.022909320890903473
34122_0063_A_548	0.0048202332109212875,0.005676623433828354,6.421691068680957e-05,4.199895920464769e-05,0.0016182160470634699,0.00034937140299007297
34122_0063_A_549	0.0060802605003118515,0.05687618628144264,0.0009085233905352652,0.00037433760007843375,0.0008217226713895798,0.001764562795870006
34122_0063_A_550	0.011459213681519032,0.15412086248397827,0.0012009930796921253,0.000571142474655062,0.001126025919802487,0.002251269295811653
34122_0064_A_551	0.0004451138956937939,0.0003820303827524185,0.00015945117047522217,0.00031495990697294474,0.0001320450974162668,0.00011599735444178805
34122_0064_A_552	0.0005085318116471171,0.00035317213041707873,0.00019446914666332304,0.0002652788534760475,0.00011694926070049405,0.00012813496869057417
34122_0064_A_553	0.00011416617053328082,0.0001472757285227999,0.0009641386568546295,0.0004332412499934435,0.00012333854101598263,0.0006606035749427974
34122_0064_A_554	0.00020934682106599212,0.00029954948695376515,0.00013595055497717112,0.0008666146313771605,0.00017061989638023078,0.00047875833115540445
34122_0064_A_555	0.00045594386756420135,0.0004222810675855726,0.0005623531760647893,0.00010394160926807672,0.00015636609168723226,0.0007421690970659256
34122_0064_A_556	0.00018594977154862136,0.00013021650374867022,0.0011962398421019316,0.0001473056327085942,0.0001907358382595703,8.79594444995746e-05
34122_0064_A_557	0.0001634766667848453,0.00013964701793156564,0.00036090880166739225,0.0004788870282936841,0.00014678106526844203,0.0004493275482673198
34122_0064_A_558	0.00014652317622676492,0.0001237549149664119,0.00036237333551980555,0.00010047244722954929,0.00013292912626639009,0.000787641853094101
34122_0064_A_559	9.1578796855174e-05,0.0001180299004772678,0.00013898326142225415,0.0002663040941115469,0.00024222796491812915,0.0006330570322461426
34122_0064_A_560	2.431810207781382e-05,0.0001969539443962276,0.04882214218378067,0.0005999220302328467,0.0008581199217587709,0.0008503819117322564
34122_0064_A_561	0.00011022281250916421,0.0001090505684260279,0.0013308669440448284,0.0012381074484437704,0.00011326198000460863,0.00011709021055139601
34122_0065_A_562	0.0008695792639628053,0.004430251661688089,0.0028882017359137535,0.004280258901417255,0.0008920244872570038,0.0001576333015691489
34122_0065_A_563	0.00015534441627096385,0.001276243943721056,0.01887664571404457,0.00010610122990328819,0.0003848655032925308,0.0018546520732343197
34122_0065_A_564	0.0007635640213266015,0.0005051743937656283,0.0002979271812364459,0.0004655815428122878,0.003946650307625532,0.0006415414973162115
34122_0065_A_565	0.001028178259730339,0.00024237259640358388,0.0006308944430202246,0.0005273287533782423,0.00015941940364427865,0.000576324702706188
34122_0065_A_566	0.0039434973150491714,0.0008907574228942394,0.0001972398313228041,0.0014590101782232523,0.00023219280410557985,0.00010021215712185949
34122_0065_A_567	0.00048806355334818363,0.0008783859084360301,0.0008183084428310394,0.005306148435920477,0.0009273868636228144,0.005728479474782944
34122_0065_A_568	0.0007472307770512998,0.0003730519092641771,0.003295110072940588,0.026965025812387466,0.03382984921336174,0.012912184000015259
34122_0065_A_569	0.0003093210980296135,0.00023405550746247172,0.00021505373297259212,0.0003592534631025046,0.0004718662821687758,0.00035011942964047194
34122_0065_A_570	0.00015170279948506504,0.0015555538702756166,0.00017469312297180295,0.0024190819822251797,0.0036460403352975845,0.003973294049501419
34122_0065_A_571	0.0003456217818893492,0.0016185345593839884,0.0016646301373839378,0.05631326884031296,0.002849040785804391,0.004610385280102491
34122_0065_A_572	0.00016996139311231673,0.0002356046752538532,0.00022153809550218284,0.004342387430369854,0.004558448679745197,0.00397514458745718
34122_0065_A_573	0.00021875006495974958,0.001233249087817967,0.002392167691141367,0.44310495257377625,0.0033280730713158846,0.0014338253531605005
34122_0065_A_575	4.7736371925566345e-05,0.00028445105999708176,0.0007805890636518598,0.027250399813055992,0.0006488094804808497,0.00016374644474126399
34122_0065_A_576	6.971824041102082e-05,0.0003438263083808124,0.0007406295044347644,0.004048001952469349,0.00028364633908495307,0.00013384433987084776
34122_0065_A_577	0.003078640438616276,0.0004919771454297006,0.00029419551719911397,0.004361017141491175,0.00026625022292137146,0.0010607459116727114
34122_0065_A_578	0.008412503637373447,0.003404079470783472,0.0010914240265265107,0.002309913979843259,0.0009579111356288195,0.0024678786285221577
34122_0065_A_579	0.0002630376839078963,0.00014610039943363518,0.0002847824362106621,0.00018105193157680333,0.0045306626707315445,0.0005383338429965079
34122_0065_A_580	0.0038129091262817383,0.0006073083495721221,0.0005974684609100223,0.04091895744204521,0.001876897644251585,0.0050823986530303955
34122_0065_A_581	0.0004604250134434551,0.00025511824060231447,0.00014505961735267192,0.0007737838895991445,0.00023270660312846303,0.00012254879402462393
34122_0065_A_582	0.00040288723539561033,0.007527319248765707,0.0808134451508522,0.009219672530889511,0.006046731490641832,0.007836507633328438
34122_0066_A_583	0.00014012938481755555,0.0002812454476952553,0.0008041969849728048,0.0024090097285807133,0.00057603680761531,6.79839140502736e-05
34122_0066_A_586	0.000959860160946846,0.00042101662256754935,0.0002513041836209595,0.0013328976929187775,0.0010052114957943559,0.0002259600005345419
34122_0066_A_589	0.00030989060178399086,0.00030028531909920275,0.0009319602977484465,5.6250042689498514e-05,0.00016664006398059428,0.0003170191193930805
34122_0066_A_592	7.934660243336111e-05,0.00017952747293747962,0.002281857654452324,0.0028413988184183836,0.00015017460100352764,8.705334039404988e-05
34122_0066_A_593	0.00013642277917824686,0.00013833311095368117,0.001492984825745225,0.0007914493326097727,0.0002749957493506372,0.0014583998126909137
34122_0066_A_594	0.0038264652248471975,0.0013649864122271538,0.0008370659197680652,0.0014473525807261467,0.0014022287214174867,0.00871010310947895
34122_0067_A_595	0.0006216177716851234,0.002174054505303502,0.000427992083132267,0.0003481684543658048,0.00011111068306490779,7.565843407064676e-05
34122_0067_A_596	0.0006370236515067518,0.00044834232539869845,0.0002624902408570051,0.00031715945806354284,0.00011421952513046563,0.00011274847202003002
34122_0067_A_598	0.000187732744961977,0.0006918861763551831,0.0004241208080202341,0.0001333491236437112,4.206589801469818e-05,0.0006050322554074228
34122_0067_A_599	0.00018364598508924246,0.0004311608208809048,0.0003038350841961801,0.0009125722572207451,0.0030238491017371416,0.0016950052231550217
34122_0067_A_600	0.00024317103088833392,0.00049739726819098,0.00022505746164824814,0.00044356659054756165,0.0012994406279176474,0.001576300011947751
34122_0067_A_601	0.005370196420699358,0.012586556375026703,0.0025787516497075558,8.562156290281564e-05,0.00011729773541446775,0.0019966834224760532
34122_0067_A_603	0.0481901653110981,1.0214219093322754,0.0007421888876706362,0.00024217829923145473,0.00017249307711608708,0.002083374885842204
34122_0067_A_604	0.00919004064053297,0.0004498810158111155,0.0007928488776087761,0.0008131111389957368,0.004560268018394709,0.006259235553443432
34122_0067_A_605	0.0012821649434044957,0.006226143799722195,0.0008219201117753983,9.62974299909547e-05,0.00013824262714479119,0.0006886940682306886
34122_0068_A_608	8.434482151642442e-05,0.00011319082113914192,0.00038224097806960344,0.0003847308689728379,0.00032463340903632343,0.0005263627390377223
34122_0068_A_609	0.006118491757661104,0.0070271738804876804,0.0003675005864351988,0.0001883212389657274,0.0001262099831365049,0.001314147375524044
34122_0068_A_610	0.0007788643706589937,0.0006495732814073563,0.0005317771574482322,9.08126967260614e-05,0.00010023883078247309,0.0003757566155400127
34122_0068_A_611	0.00011180432920809835,0.00019814395636785775,0.0005583934253081679,0.0025341904256492853,0.00022701374837197363,0.0003063665353693068
34122_0068_A_612	0.00042730008135549724,0.0007427084492519498,0.11375615000724792,0.011398393660783768,0.22618362307548523,0.02022203430533409
34122_0068_A_613	0.00046952435513958335,0.0007741492008790374,0.0005918947281315923,8.904581773094833e-05,0.0026773479767143726,0.00021515834669116884
34122_0068_A_614	0.08827321231365204,0.03859754279255867,4.360664024716243e-05,5.3371019021142274e-05,0.00028835536795668304,0.0021579687017947435
34122_0068_A_615	0.0006881375447846949,0.00035107656731270254,0.00035384195507504046,0.0022060927003622055,0.016011182218790054,9.819048136705533e-05
34122_0068_A_616	0.0007253424264490604,0.0003194982709828764,0.0007225263398140669,0.000448179489467293,0.00023639143910259008,0.00010034939623437822
34122_0068_A_617	9.189812408294529e-05,8.94124896149151e-05,0.004441608674824238,0.00038670303183607757,0.0007348434301093221,0.0006324078422039747
34122_0068_A_618	6.88481522956863e-05,0.0024061682634055614,0.14806923270225525,0.00018389589968137443,0.0006135079311206937,0.00012770507601089776
34122_0068_A_619	0.00021657461184076965,0.00018221745267510414,0.0005419663502834737,6.739444506820291e-05,0.00013657637464348227,0.0001308312639594078
34122_0068_A_620	0.0008208760991692543,0.003984846640378237,0.0005905975122004747,0.00014219571312423795,5.933554712100886e-05,0.00010023778304457664
34122_0068_A_621	0.00014211017696652561,0.015294433571398258,0.2649241089820862,0.04400096461176872,0.020742766559123993,0.002755294553935528
34122_0068_A_622	0.00014386740804184228,6.086044595576823e-05,0.000245731498580426,0.000649884867016226,0.0006719556404277682,0.0001741610176395625
34122_0068_A_623	0.00014287998783402145,5.3417250455822796e-05,0.00027584406780079007,0.0008976064855232835,0.0011257061269134283,0.00022864666243549436
34122_0068_A_624	0.00014213375106919557,5.81877029617317e-05,0.0002355689648538828,0.000665094587020576,0.0007448522374033928,0.0001674373197602108
34122_0068_A_625	0.0016129418509081006,0.0013707262696698308,0.000580385560169816,0.011853339150547981,0.014822694472968578,0.004551515448838472
34122_0068_A_626	8.472597983200103e-05,0.00033296828041784465,0.0010310390498489141,0.00030676613096147776,0.0007966086268424988,0.0002537887776270509
34122_0068_A_627	9.554122516419739e-05,0.00023503624834120274,0.0012305668788030744,0.0004110580775886774,0.0007346388883888721,0.0003045329649467021
34122_0068_A_628	0.0005834705661982298,0.00031075882725417614,0.0007150843157432973,4.6489338274113834e-05,0.0001574560155859217,0.0001613886415725574
34122_0068_A_629	0.0004666651366278529,0.0006019664579071105,0.0011825194815173745,2.524103911127895e-05,0.0003438984276726842,0.00616142712533474
34122_0068_A_630	0.00032863981323316693,0.0003309941675979644,0.0002969044435303658,0.0031643323600292206,0.0006252348539419472,2.9666611226275563e-05
34122_0068_A_631	0.00016252427303697914,0.0010953859891742468,0.023657893761992455,1.6845672130584717,0.061802398413419724,0.0200910996645689
34122_0068_A_632	0.00034500565379858017,0.001477101119235158,0.028535429388284683,1.890528678894043,0.09103058278560638,0.026901554316282272
34122_0068_A_633	0.0012371812481433153,0.002545570954680443,0.008162571117281914,0.05434267967939377,0.0692543238401413,0.2758042514324188
34122_0068_A_634	0.0001436642196495086,0.00036847955198027194,0.0032451734878122807,0.07496100664138794,0.005809044931083918,0.0031987528782337904
34122_0068_A_635	0.00013748995843343437,0.00038153311470523477,0.004845984745770693,0.03573440760374069,0.008547237142920494,0.00428310502320528
34122_0068_A_636	0.0015890889335423708,0.0009724217816255987,0.25805991888046265,0.017083417624235153,0.9959756135940552,0.10504712909460068
34122_0068_A_637	0.0006857442785985768,0.0020860889926552773,0.004686939064413309,1.8366658687591553,0.017420440912246704,0.008223537355661392
34122_0068_A_638	0.00016935387975536287,0.0003571248962543905,9.975877037504688e-05,0.002064748667180538,0.0005318836192600429,0.00022466012160293758
34122_0068_A_639	0.0011808618437498808,0.001395640429109335,0.011288855224847794,0.8264113664627075,0.007697542198002338,0.006196843460202217
